0.024918,0.05221,0.089291,0.14506,0.26698,0.30792,0.11243,0.0011866,0,0
0.030791,0.073957,0.075396,0.14734,0.1977,0.37871,0.09036,0.0057554,0,0
0.028122,0.048685,0.078016,0.13789,0.26096,0.30027,0.14303,0.0030239,0,0
0.025067,0.059982,0.085944,0.16443,0.27096,0.31782,0.074605,0.0011937,0,0
0.069426,0.070078,0.085398,0.13494,0.25293,0.35398,0.033246,0,0,0
0.088347,0.09045,0.080774,0.15271,0.31552,0.26756,0.0046277,0,0,0
0.084715,0.091621,0.070442,0.17173,0.3895,0.19199,0,0,0,0
0.032556,0.058795,0.086492,0.20991,0.48445,0.12779,0,0,0,0
0.044762,0.059991,0.086294,0.23904,0.50392,0.06599,0,0,0,0
0.040128,0.071591,0.10169,0.26402,0.4984,0.024168,0,0,0,0
0.029323,0.053084,0.07179,0.23862,0.36299,0.24419,0,0,0,0
0.02704,0.066863,0.063913,0.17355,0.36185,0.30285,0.0039331,0,0,0
0.034124,0.07449,0.067832,0.14149,0.46983,0.20849,0.0037453,0,0,0
0.037859,0.078011,0.079924,0.15679,0.51472,0.13155,0.0011472,0,0,0
0.039435,0.085565,0.077009,0.23065,0.45461,0.10975,0.0029762,0,0,0
0.037677,0.076046,0.089181,0.21431,0.39959,0.1756,0.0076046,0,0,0
0.028053,0.066874,0.077642,0.11448,0.1669,0.36951,0.16804,0.008501,0,0
0,0.021821,0.058749,0.1112,0.17583,0.46958,0.15485,0.0079731,0,0
0,0.034252,0.043442,0.12949,0.24018,0.39181,0.15915,0.0016708,0,0
0,0.0708,0.064204,0.13105,0.27704,0.29991,0.15435,0.0026385,0,0
0,0.09573,0.085875,0.16706,0.2656,0.27921,0.10465,0.0018771,0,0
0,0.13081,0.11348,0.21671,0.22065,0.2569,0.060678,0.00078802,0,0
0,0.1658,0.12694,0.18264,0.26295,0.23964,0.022021,0,0,0
0,0.10976,0.16829,0.15366,0.28293,0.28293,0.002439,0,0,0
0,0.1236,0.10112,0.13483,0.32135,0.31461,0.0044944,0,0,0
0,0.075406,0.10093,0.25986,0.31439,0.2413,0.0081206,0,0,0
0,0.051464,0.086069,0.3008,0.31056,0.24135,0.0079858,0.0017746,0,0
0,0.07109,0.073121,0.26066,0.29113,0.27353,0.029113,0.0013541,0,0
0,0.056872,0.052133,0.21222,0.2733,0.33228,0.07109,0.0021064,0,0
0,0.022503,0.069878,0.10659,0.19582,0.48085,0.11765,0.0067114,0,0
0,0.027485,0.039533,0.15399,0.20708,0.43599,0.12952,0.0064006,0,0
0,0.042166,0.040834,0.18553,0.25078,0.35952,0.11984,0.0013316,0,0
0,0.05163,0.05,0.23587,0.26957,0.32391,0.069022,0,0,0
0,0.064244,0.066877,0.21801,0.2733,0.30068,0.075829,0.0010532,0,0
0,0.07109,0.073121,0.26066,0.29113,0.27353,0.029113,0.0013541,0,0
0,0.051464,0.086069,0.3008,0.31056,0.24135,0.0079858,0.0017746,0,0
0,0.11981,0.12939,0.16773,0.33227,0.2508,0,0,0,0
0,0.1236,0.10112,0.13483,0.32135,0.31461,0.0044944,0,0,0
0,0.10976,0.16829,0.15366,0.28293,0.28293,0.002439,0,0,0
0,0.1658,0.12694,0.18264,0.26295,0.23964,0.022021,0,0,0
0,0.13081,0.11348,0.21671,0.22065,0.2569,0.060678,0.00078802,0,0
0,0.10064,0.089737,0.17253,0.25682,0.27962,0.098661,0.0019831,0,0
0,0.0708,0.064204,0.13105,0.27704,0.29991,0.15435,0.0026385,0,0
0,0.042742,0.044858,0.12738,0.24376,0.35336,0.17901,0.008887,0,0
0,0.028302,0.051682,0.10254,0.16653,0.4557,0.18622,0.0090238,0,0
0,0.022503,0.069878,0.10659,0.19582,0.48085,0.11765,0.0067114,0,0
0,0.033402,0.044536,0.12247,0.23546,0.39588,0.16206,0.0061856,0,0
0,0.04,0.052135,0.14607,0.30652,0.31551,0.13753,0.0022472,0,0
0,0.081418,0.062739,0.1705,0.27155,0.29693,0.11638,0.00047893,0,0
0,0.085942,0.097894,0.20262,0.25213,0.28401,0.075697,0.0017075,0,0
0,0.10648,0.098781,0.19307,0.25465,0.26106,0.085311,0,0.00064144,0
0,0.15083,0.125,0.18698,0.24483,0.24483,0.047521,0,0,0
0,0.11449,0.12383,0.15888,0.27804,0.31542,0.0093458,0,0,0
0,0.13821,0.12398,0.14024,0.34756,0.25,0,0,0,0
0,0.14334,0.12287,0.15529,0.33447,0.24232,0.0017065,0,0,0
0,0.071661,0.093377,0.26276,0.32356,0.24213,0.0054289,0.0010858,0,0
0,0.092489,0.088144,0.2514,0.2874,0.2545,0.02545,0.00062073,0,0
0,0.055556,0.058176,0.22537,0.28616,0.31604,0.058176,0.00052411,0,0
0,0.026253,0.056086,0.10899,0.16945,0.48886,0.14161,0.008751,0,0
0,0.028678,0.043948,0.13594,0.2298,0.41378,0.13855,0.009311,0,0
0,0.048073,0.046001,0.18649,0.26647,0.35889,0.092002,0.0020721,0,0
0,0.071076,0.079467,0.20089,0.25271,0.32478,0.068608,0.0024679,0,0
0,0.089647,0.085599,0.2273,0.28687,0.27126,0.039329,0,0,0
0,0.092489,0.088144,0.2514,0.2874,0.2545,0.02545,0.00062073,0,0
0,0.11722,0.11244,0.2201,0.32297,0.22488,0.0023923,0,0,0
0,0.13821,0.12398,0.14024,0.34756,0.25,0,0,0,0
0,0.1067,0.12407,0.16873,0.2804,0.3201,0,0,0,0
0,0.11449,0.12383,0.15888,0.27804,0.31542,0.0093458,0,0,0
0,0.1325,0.11437,0.18689,0.24407,0.28173,0.040446,0,0,0
0,0.11879,0.11968,0.19415,0.23759,0.25709,0.070922,0.001773,0,0
0,0.10648,0.098781,0.19307,0.25465,0.26106,0.085311,0,0.00064144,0
0,0.092329,0.071658,0.15526,0.25999,0.2972,0.12127,0.0022967,0,0
0,0.04,0.052135,0.14607,0.30652,0.31551,0.13753,0.0022472,0,0
0.029313,0.084094,0.15137,0.22633,0.35416,0.14704,0.0076886,0,0,0
0.052018,0.1186,0.18019,0.25135,0.268,0.12068,0.0087391,0.00041615,0,0
0.20944,0.29957,0.17511,0.15708,0.15536,0.0034335,0,0,0,0
0.16279,0.29568,0.21678,0.12375,0.16611,0.034884,0,0,0,0
0.1119,0.27302,0.2619,0.11905,0.18016,0.051587,0.002381,0,0,0
0.074818,0.191,0.25973,0.20742,0.16849,0.094891,0.0036496,0,0,0
0.022122,0.081448,0.15083,0.2182,0.3821,0.13977,0.0055304,0,0,0
0.04835,0.10553,0.14551,0.23942,0.3431,0.11204,0.0060437,0,0,0
0.051597,0.15037,0.17101,0.25946,0.26683,0.097297,0.0034398,0,0,0
0.074818,0.191,0.25973,0.20742,0.16849,0.094891,0.0036496,0,0,0
0.1119,0.27302,0.2619,0.11905,0.18016,0.051587,0.002381,0,0,0
0.16279,0.29568,0.21678,0.12375,0.16611,0.034884,0,0,0,0
0.20816,0.32285,0.16653,0.14698,0.15208,0.0033985,0,0,0,0
0.051118,0.15389,0.20075,0.22684,0.2492,0.11022,0.0074547,0.00053248,0,0
0.023547,0.081663,0.15281,0.22645,0.37024,0.14178,0.003507,0,0,0
0.032118,0.080295,0.1684,0.26649,0.30729,0.13108,0.014323,0,0,0
0.05036,0.11807,0.18578,0.27084,0.2628,0.10495,0.0067711,0.00042319,0,0
0.081098,0.18278,0.21085,0.21148,0.22458,0.087336,0.0018715,0,0,0
0.16206,0.22965,0.16897,0.18126,0.20737,0.049923,0.00076805,0,0,0
0.14417,0.31433,0.15507,0.18022,0.17351,0.032691,0,0,0,0
0.19294,0.32041,0.15848,0.17657,0.14729,0.0043066,0,0,0,0
0.12611,0.26516,0.26112,0.12692,0.16653,0.051738,0.0024252,0,0,0
0.082964,0.18746,0.26979,0.19569,0.16149,0.09753,0.0050665,0,0,0
0.016651,0.06803,0.1627,0.22169,0.36775,0.15557,0.0076118,0,0,0
0.034679,0.14869,0.17245,0.24893,0.27601,0.11401,0.0052257,0,0,0
0.068371,0.1751,0.19844,0.21623,0.25069,0.088938,0.0022235,0,0,0
0.082964,0.18746,0.26979,0.19569,0.16149,0.09753,0.0050665,0,0,0
0.12611,0.26516,0.26112,0.12692,0.16653,0.051738,0.0024252,0,0,0
0.15596,0.30859,0.1985,0.14345,0.16681,0.026689,0,0,0,0
0.20907,0.3073,0.17045,0.15029,0.15785,0.0050378,0,0,0,0
0.16206,0.22965,0.16897,0.18126,0.20737,0.049923,0.00076805,0,0,0
0.05765,0.15854,0.20953,0.23171,0.23337,0.10532,0.0027716,0.0011086,0,0
0.036724,0.084846,0.17307,0.26425,0.30097,0.12621,0.01393,0,0,0
0,0,0,0.11247,0.14841,0.39408,0.30613,0.038478,0.00042283,0
0,0,0,0.10348,0.19345,0.42226,0.25065,0.022881,0.0062402,0.00104
0,0,0,0.14522,0.2131,0.45383,0.16969,0.014996,0.0031571,0
0,0,0,0.17694,0.23065,0.48657,0.10269,0.0031596,0,0
0,0,0,0.19174,0.29794,0.44838,0.058997,0.0029499,0,0
0,0,0,0.2186,0.31163,0.45116,0.018605,0,0,0
0,0,0,0.15029,0.2948,0.53757,0.017341,0,0,0
0,0,0,0.1561,0.2439,0.55122,0.04878,0,0,0
0,0,0,0.17211,0.32462,0.36819,0.12636,0.0087146,0,0
0,0,0,0.12472,0.29801,0.43488,0.133,0.0077263,0.0016556,0
0,0,0,0.10946,0.16935,0.4242,0.27633,0.020653,0,0
0,0,0,0.12808,0.24111,0.4175,0.19964,0.013218,0.00045579,0
0,0,0,0.12472,0.29801,0.43488,0.133,0.0077263,0.0016556,0
0,0,0,0.18987,0.2943,0.43671,0.079114,0,0,0
0,0,0,0.19298,0.19298,0.53947,0.074561,0,0,0
0,0,0,0.1676,0.26257,0.52514,0.044693,0,0,0
0,0,0,0.2186,0.31163,0.45116,0.018605,0,0,0
0,0,0,0.19174,0.29794,0.44838,0.058997,0.0029499,0,0
0,0,0,0.17694,0.23065,0.48657,0.10269,0.0031596,0,0
0,0,0,0.10934,0.21604,0.4725,0.1776,0.019881,0.0039761,0.00066269
0,0,0,0.096791,0.19198,0.42567,0.25668,0.021925,0.0069519,0
0,0,0,0.096451,0.15423,0.38535,0.3121,0.047316,0.0045496,0
0,0,0,0.10979,0.16324,0.40419,0.29811,0.024671,0,0
0,0,0,0.090482,0.14493,0.44066,0.28907,0.032511,0.0023502,0
0,0,0,0.07605,0.16639,0.49538,0.23739,0.019328,0.005042,0.00042017
0,0,0,0.09451,0.24448,0.47991,0.16525,0.010753,0.0050934,0
0,0,0,0.096945,0.22679,0.48766,0.16921,0.013514,0.0047004,0.0011751
0,0,0,0.16754,0.26554,0.43836,0.1138,0.014752,0,0
0,0,0,0.17799,0.34192,0.43326,0.046838,0,0,0
0,0,0,0.16327,0.28061,0.53061,0.02551,0,0,0
0,0,0,0.24324,0.2973,0.44144,0.018018,0,0,0
0,0,0,0.17936,0.40541,0.3317,0.078624,0.004914,0,0
0,0,0,0.16369,0.35076,0.36451,0.099037,0.019257,0.002751,0
0,0,0,0.13202,0.30618,0.40309,0.14396,0.0098315,0.0049157,0
0,0,0,0.12226,0.1674,0.38081,0.30587,0.023663,0,0
0,0,0,0.10793,0.21883,0.42977,0.22671,0.015771,0.00098571,0
0,0,0,0.13302,0.26306,0.43527,0.15736,0.0077197,0.0035629,0
0,0,0,0.16369,0.35076,0.36451,0.099037,0.019257,0.002751,0
0,0,0,0.21136,0.38801,0.37539,0.025237,0,0,0
0,0,0,0.21591,0.29167,0.45455,0.037879,0,0,0
0,0,0,0.12766,0.32979,0.51596,0.026596,0,0,0
0,0,0,0.13849,0.29469,0.47504,0.088567,0.0032206,0,0
0,0,0,0.092097,0.23529,0.47534,0.18182,0.011289,0.0029709,0.0011884
0,0,0,0.07605,0.16639,0.49538,0.23739,0.019328,0.005042,0.00042017
0,0,0.021495,0.11075,0.21776,0.30047,0.29626,0.052804,0.00046729,0
0,0,0.020455,0.10227,0.14955,0.27,0.39,0.067727,0,0
0,0,0.036959,0.10876,0.11827,0.34741,0.36008,0.028511,0,0
0,0,0.031558,0.1144,0.17949,0.39053,0.28008,0.0039448,0,0
0,0,0.037415,0.14966,0.2517,0.42857,0.13265,0,0,0
0,0,0.045643,0.17427,0.32365,0.39004,0.06639,0,0,0
0,0,0.025862,0.11207,0.32328,0.53017,0.0086207,0,0,0
0,0,0.040161,0.15261,0.30924,0.4739,0.024096,0,0,0
0,0,0.068966,0.16379,0.23707,0.48707,0.043103,0,0,0
0,0,0.15827,0.35492,0.18945,0.26379,0.033573,0,0,0
0,0,0.1494,0.31873,0.16733,0.29482,0.069721,0,0,0
0,0,0.10622,0.29287,0.13202,0.2959,0.17299,0,0,0
0,0,0.08508,0.24538,0.11344,0.28237,0.26141,0.01233,0,0
0,0,0.060762,0.19979,0.12667,0.28115,0.30278,0.028836,0,0
0,0,0.023305,0.081921,0.12429,0.32274,0.39548,0.051554,0.00070621,0
0,0,0.019807,0.10208,0.24987,0.32402,0.26003,0.044185,0,0
0,0,0.033054,0.10808,0.16632,0.35992,0.28541,0.047219,0,0
0,0,0.021579,0.080526,0.15211,0.29632,0.38842,0.060526,0.00052632,0
0,0,0.060762,0.19979,0.12667,0.28115,0.30278,0.028836,0,0
0,0,0.10622,0.29287,0.13202,0.2959,0.17299,0,0,0
0,0,0.1494,0.31873,0.16733,0.29482,0.069721,0,0,0
0,0,0.056522,0.12609,0.31304,0.46087,0.043478,0,0,0
0,0,0.020747,0.16598,0.27801,0.49793,0.037344,0,0,0
0,0,0.055319,0.18723,0.23404,0.48936,0.034043,0,0,0
0,0,0.041667,0.090909,0.32576,0.53409,0.0075758,0,0,0
0,0,0.045643,0.17427,0.32365,0.39004,0.06639,0,0,0
0,0,0.037415,0.14966,0.2517,0.42857,0.13265,0,0,0
0,0,0.037736,0.1159,0.21563,0.4097,0.22102,0,0,0
0,0,0.031558,0.1144,0.17949,0.39053,0.28008,0.0039448,0,0
0,0,0.037356,0.10345,0.14224,0.35201,0.3477,0.017241,0,0
0,0,0.024,0.098353,0.21694,0.30871,0.29835,0.052706,0.00094118,0
0,0,0.019358,0.11055,0.23892,0.32756,0.26235,0.041263,0,0
0,0,0.028628,0.10958,0.16881,0.30503,0.32675,0.061204,0,0
0,0,0.020161,0.076613,0.15423,0.26008,0.40927,0.079637,0,0
0,0,0.015421,0.071174,0.12633,0.26335,0.42823,0.094306,0.0011862,0
0,0,0.11155,0.19948,0.13255,0.25066,0.2874,0.018373,0,0
0,0,0.13765,0.23279,0.11741,0.34413,0.16599,0.0020243,0,0
0,0,0.028939,0.12219,0.2283,0.45659,0.16399,0,0,0
0,0,0.043321,0.12996,0.27437,0.44765,0.10469,0,0,0
0,0,0.081712,0.20623,0.24125,0.40467,0.066148,0,0,0
0,0,0.036885,0.16803,0.26639,0.4918,0.036885,0,0,0
0,0,0.01992,0.099602,0.31076,0.52988,0.039841,0,0,0
0,0,0.046512,0.10078,0.22868,0.55426,0.069767,0,0,0
0,0,0.016,0.148,0.36,0.436,0.04,0,0,0
0,0,0.14416,0.41648,0.16018,0.26316,0.016018,0,0,0
0,0,0.09699,0.37291,0.17559,0.28763,0.06689,0,0,0
0,0,0.088235,0.34358,0.11765,0.28877,0.16176,0,0,0
0,0,0.075581,0.28605,0.11047,0.27558,0.24535,0.0069767,0,0
0,0,0.028159,0.088809,0.11913,0.30686,0.40722,0.049097,0.00072202,0
0,0,0.021554,0.11429,0.24311,0.32932,0.25764,0.034085,0,0
0,0,0.025974,0.096861,0.16829,0.34632,0.31981,0.042749,0,0
0,0,0.026951,0.076923,0.13981,0.28579,0.40988,0.06064,0,0
0,0,0.025784,0.088502,0.12195,0.30035,0.40627,0.056446,0.00069686,0
0,0,0.074107,0.19911,0.11518,0.25357,0.33214,0.025893,0,0
0,0,0.075581,0.28605,0.11047,0.27558,0.24535,0.0069767,0,0
0,0,0.088235,0.34358,0.11765,0.28877,0.16176,0,0,0
0,0,0.09699,0.37291,0.17559,0.28763,0.06689,0,0,0
0,0,0.14416,0.41648,0.16018,0.26316,0.016018,0,0,0
0,0,0.042373,0.17797,0.24153,0.51271,0.025424,0,0,0
0,0,0.031746,0.12302,0.30159,0.50397,0.039683,0,0,0
0,0,0.058366,0.11284,0.24514,0.5214,0.062257,0,0,0
0,0,0.043321,0.1769,0.20578,0.51264,0.061372,0,0,0
0,0,0.011952,0.099602,0.29482,0.52191,0.071713,0,0,0
0,0,0.081712,0.20623,0.24125,0.40467,0.066148,0,0,0
0,0,0.043321,0.12996,0.27437,0.44765,0.10469,0,0,0
0,0,0.028939,0.12219,0.2283,0.45659,0.16399,0,0,0
0,0,0.13765,0.23279,0.11741,0.34413,0.16599,0.0020243,0,0
0,0,0.14417,0.22699,0.11503,0.2638,0.24233,0.0076687,0,0
0,0,0.021357,0.065955,0.12626,0.26005,0.42399,0.10176,0.00062814,0
0,0,0.21048,0.29596,0.34375,0.11673,0.033088,0,0,0
0,0,0.19659,0.23066,0.39825,0.15516,0.019337,0,0,0
0,0,0.14411,0.37615,0.33287,0.13029,0.016575,0,0,0
0,0,0.17429,0.34714,0.35381,0.11381,0.010476,0.00047619,0,0
0,0,0.19421,0.42562,0.28158,0.086187,0.012397,0,0,0
0,0,0.20209,0.52751,0.2315,0.035104,0.0037951,0,0,0
0,0,0.27784,0.53798,0.16337,0.020812,0,0,0,0
0,0,0.26775,0.54795,0.17559,0.007472,0.0012453,0,0,0
0,0,0.34687,0.52623,0.12014,0.0067682,0,0,0,0
0,0,0.34715,0.48877,0.14508,0.017271,0.0017271,0,0,0
0,0,0.30199,0.45014,0.20798,0.029915,0.0099715,0,0,0
0,0,0.31382,0.3263,0.29271,0.053743,0.013436,0,0,0
0,0,0.11998,0.28579,0.45211,0.12822,0.013903,0,0,0
0,0,0.16491,0.26275,0.40239,0.14837,0.021589,0,0,0
0,0,0.19193,0.3369,0.33937,0.10461,0.027183,0,0,0
0,0,0.18662,0.29798,0.34815,0.15097,0.015405,0.00088028,0,0
0,0,0.10177,0.27089,0.4481,0.16759,0.011646,0,0,0
0,0,0.26694,0.32727,0.32479,0.067769,0.013223,0,0,0
0,0,0.31754,0.37441,0.25948,0.035545,0.013033,0,0,0
0,0,0.31399,0.49256,0.1622,0.025298,0.0059524,0,0,0
0,0,0.34687,0.52623,0.12014,0.0067682,0,0,0,0
0,0,0.20209,0.52751,0.2315,0.035104,0.0037951,0,0,0
0,0,0.18883,0.47074,0.25,0.081117,0.0093085,0,0,0
0,0,0.15256,0.38933,0.31555,0.13631,0.0062526,0,0,0
0,0,0.22892,0.24282,0.35867,0.12882,0.040778,0,0,0
0,0,0.18326,0.23937,0.40905,0.14389,0.024434,0,0,0
0,0,0.18035,0.24406,0.38493,0.16644,0.023329,0.00089726,0,0
0,0,0.17261,0.33317,0.37078,0.10366,0.019769,0,0,0
0,0,0.19256,0.38704,0.31411,0.096282,0.0095329,0.00047664,0,0
0,0,0.22859,0.46574,0.22661,0.072464,0.0065876,0,0,0
0,0,0.33181,0.50171,0.13227,0.029647,0.004561,0,0,0
0,0,0.31129,0.56474,0.1157,0.0082645,0,0,0,0
0,0,0.32222,0.46667,0.19524,0.015873,0,0,0,0
0,0,0.2855,0.49313,0.2,0.018321,0.0030534,0,0,0
0,0,0.2582,0.42077,0.28142,0.035519,0.0040984,0,0,0
0,0,0.25264,0.31514,0.35211,0.065141,0.014965,0,0,0
0,0,0.14253,0.27936,0.46579,0.10262,0.0096921,0,0,0
0,0,0.10294,0.26565,0.45778,0.16176,0.01186,0,0,0
0,0,0.18591,0.285,0.37227,0.13818,0.018636,0,0,0
0,0,0.2123,0.34288,0.30666,0.09941,0.038753,0,0,0
0,0,0.10735,0.29934,0.42197,0.1569,0.014451,0,0,0
0,0,0.25264,0.31514,0.35211,0.065141,0.014965,0,0,0
0,0,0.27436,0.40641,0.27949,0.030769,0.0089744,0,0,0
0,0,0.27615,0.48954,0.20363,0.026499,0.0041841,0,0,0
0,0,0.35975,0.47544,0.14422,0.020602,0,0,0,0
0,0,0.28287,0.5841,0.1315,0.0015291,0,0,0,0
0,0,0.31258,0.53437,0.13359,0.016861,0.002594,0,0,0
0,0,0.2243,0.49873,0.20816,0.058624,0.010195,0,0,0
0,0,0.22824,0.40722,0.26765,0.084291,0.012589,0,0,0
0,0,0.19256,0.38704,0.31411,0.096282,0.0095329,0.00047664,0,0
0,0,0.18035,0.24406,0.38493,0.16644,0.023329,0.00089726,0,0
0,0.045089,0.25013,0.30649,0.32313,0.067633,0.0075148,0,0,0
0,0.053005,0.30676,0.33306,0.25334,0.05384,0,0,0,0
0,0.058009,0.29264,0.32121,0.24805,0.079221,0.0008658,0,0,0
0,0.088775,0.36244,0.22964,0.24285,0.075569,0.00073368,0,0,0
0,0.040219,0.17733,0.39854,0.34552,0.038391,0,0,0,0
0,0.035242,0.24229,0.43833,0.27533,0.0088106,0,0,0,0
0,0.039702,0.20844,0.55831,0.19355,0,0,0,0,0
0,0.055046,0.22018,0.53211,0.19037,0.0022936,0,0,0,0
0,0.037209,0.16279,0.58837,0.2,0.011628,0,0,0,0
0,0.05754,0.42791,0.24735,0.23016,0.037037,0,0,0,0
0,0.038356,0.16986,0.31096,0.38447,0.091781,0.0045662,0,0,0
0,0.044444,0.27464,0.34758,0.27977,0.052422,0.0011396,0,0,0
0,0.045603,0.19137,0.31067,0.36523,0.085912,0.0012215,0,0,0
0,0.05754,0.42791,0.24735,0.23016,0.037037,0,0,0,0
0,0.042151,0.19331,0.46948,0.27762,0.017442,0,0,0,0
0,0.047733,0.16945,0.5895,0.19332,0,0,0,0,0
0,0.030733,0.17494,0.55792,0.23404,0.0023641,0,0,0,0
0,0.040219,0.17733,0.39854,0.34552,0.038391,0,0,0,0
0,0.088775,0.36244,0.22964,0.24285,0.075569,0.00073368,0,0,0
0,0.056246,0.25577,0.2984,0.28774,0.098875,0.0029603,0,0,0
0,0.048836,0.26973,0.34412,0.28507,0.051107,0.0011357,0,0,0
0,0.042091,0.25476,0.34249,0.25831,0.10102,0.0013292,0,0,0
0,0.078771,0.30838,0.24302,0.26089,0.1067,0.0022346,0,0,0
0,0.042232,0.16893,0.39216,0.36199,0.034691,0,0,0,0
0,0.034553,0.23171,0.46545,0.2561,0.012195,0,0,0,0
0,0.05787,0.19676,0.54167,0.2037,0,0,0,0,0
0,0.043678,0.21839,0.55632,0.17701,0.0045977,0,0,0,0
0,0.036684,0.19247,0.33921,0.36017,0.067175,0.0042878,0,0,0
0,0.025672,0.16626,0.29747,0.39201,0.11328,0.0052975,0,0,0
0,0.044767,0.27209,0.33547,0.28953,0.057558,0.0005814,0,0,0
0,0.04162,0.19835,0.30596,0.36445,0.089614,0,0,0,0
0,0.03452,0.18568,0.30087,0.38336,0.09484,0.00072674,0,0,0
0,0.045187,0.21415,0.43811,0.30059,0.0019646,0,0,0,0
0,0.038095,0.1881,0.55,0.22381,0,0,0,0,0
0,0.034091,0.17727,0.55,0.23409,0.0045455,0,0,0,0
0,0.042232,0.16893,0.39216,0.36199,0.034691,0,0,0,0
0,0.069323,0.34661,0.25896,0.24223,0.082869,0,0,0,0
0,0.075458,0.34872,0.23223,0.24542,0.097436,0.0007326,0,0,0
0,0.037885,0.26916,0.30705,0.27709,0.10661,0.0022026,0,0,0
0.16655,0.083634,0.12401,0.24874,0.32084,0.049748,0.0064888,0,0,0
0.18282,0.098282,0.10515,0.23368,0.29622,0.083849,0,0,0,0
0.18345,0.097122,0.10372,0.22362,0.29436,0.095923,0.0017986,0,0,0
